ball_possession_home,blocked_shots_home,corner_kicks_home,fouls_home,goalkeeper_saves_home,offsides_home,passes_%_home,passes_accurate_home,red_cards_home,shots_insidebox_home,shots_off_goal_home,shots_on_goal_home,shots_outsidebox_home,total_shots_home,total_passes_home,yellow_cards_home,ball_possession_away,blocked_shots_away,corner_kicks_away,fouls_away,goalkeeper_saves_away,offsides_away,passes_%_away,passes_accurate_away,red_cards_away,shots_insidebox_away,shots_off_goal_away,shots_on_goal_away,shots_outsidebox_away,total_shots_away,total_passes_away,yellow_cards_away,fixture_id
0.43,3.0,4.0,22.0,5.0,3.0,0.73,236.0,0.0,8.0,10.0,2.0,7.0,15.0,325.0,2.0,0.57,5.0,5.0,21.0,2.0,2.0,0.81,345.0,0.0,8.0,5.0,5.0,7.0,15.0,428.0,2.0,2565
0.38,3.0,6.0,15.0,3.0,5.0,0.74,229.0,0.0,13.0,10.0,5.0,5.0,18.0,310.0,3.0,0.62,1.0,8.0,14.0,3.0,0.0,0.81,403.0,1.0,7.0,10.0,3.0,7.0,14.0,495.0,4.0,2566
0.56,4.0,6.0,6.0,1.0,,0.83,411.0,0.0,9.0,6.0,3.0,4.0,13.0,495.0,2.0,0.44,3.0,3.0,14.0,1.0,,0.79,315.0,0.0,6.0,4.0,3.0,4.0,10.0,399.0,2.0,2567
0.42,5.0,6.0,11.0,6.0,0.0,0.8,367.0,0.0,10.0,3.0,6.0,4.0,14.0,459.0,1.0,0.58,4.0,8.0,12.0,4.0,1.0,0.85,541.0,0.0,10.0,2.0,10.0,6.0,16.0,635.0,1.0,2568
0.4,5.0,3.0,16.0,0.0,1.0,0.66,210.0,0.0,10.0,4.0,7.0,6.0,16.0,320.0,1.0,0.6,1.0,4.0,12.0,3.0,3.0,0.76,355.0,0.0,1.0,2.0,1.0,3.0,4.0,470.0,2.0,2569
0.5,3.0,5.0,14.0,5.0,2.0,0.77,315.0,0.0,13.0,9.0,10.0,9.0,22.0,408.0,0.0,0.5,4.0,3.0,9.0,6.0,0.0,0.79,325.0,0.0,7.0,3.0,6.0,6.0,13.0,412.0,1.0,2570
0.48,5.0,7.0,15.0,4.0,0.0,0.75,327.0,0.0,9.0,5.0,5.0,6.0,15.0,435.0,1.0,0.52,2.0,5.0,12.0,3.0,2.0,0.71,317.0,0.0,3.0,4.0,4.0,7.0,10.0,447.0,2.0,2579
0.65,5.0,9.0,4.0,3.0,2.0,0.85,475.0,0.0,13.0,7.0,8.0,7.0,20.0,561.0,1.0,0.35,2.0,6.0,22.0,3.0,0.0,0.66,192.0,0.0,9.0,4.0,6.0,3.0,12.0,289.0,7.0,2573
0.48,3.0,4.0,15.0,3.0,1.0,0.71,259.0,0.0,5.0,3.0,3.0,4.0,9.0,366.0,3.0,0.52,3.0,6.0,13.0,3.0,2.0,0.76,297.0,0.0,6.0,7.0,5.0,9.0,15.0,393.0,1.0,2574
0.53,4.0,5.0,12.0,1.0,2.0,0.83,415.0,0.0,12.0,16.0,3.0,11.0,23.0,499.0,0.0,0.47,5.0,6.0,8.0,3.0,0.0,0.78,333.0,0.0,7.0,5.0,1.0,4.0,11.0,427.0,2.0,2575
0.49,2.0,5.0,16.0,4.0,3.0,0.72,287.0,0.0,9.0,7.0,6.0,6.0,15.0,397.0,1.0,0.51,2.0,7.0,10.0,3.0,1.0,0.73,296.0,0.0,4.0,4.0,5.0,7.0,11.0,406.0,2.0,2576
0.72,4.0,1.0,7.0,0.0,10.0,0.91,665.0,0.0,8.0,7.0,3.0,6.0,14.0,734.0,2.0,0.28,0.0,3.0,5.0,3.0,2.0,0.69,198.0,0.0,2.0,4.0,3.0,5.0,7.0,285.0,2.0,2572
0.43,2.0,3.0,13.0,0.0,5.0,0.77,271.0,0.0,3.0,4.0,1.0,4.0,7.0,354.0,3.0,0.57,6.0,4.0,12.0,1.0,2.0,0.81,387.0,0.0,5.0,8.0,0.0,9.0,14.0,479.0,1.0,2578
0.69,8.0,6.0,16.0,2.0,0.0,0.85,475.0,0.0,13.0,9.0,4.0,8.0,21.0,559.0,2.0,0.31,1.0,0.0,19.0,4.0,1.0,0.68,173.0,1.0,5.0,1.0,4.0,1.0,6.0,256.0,4.0,2571
0.59,6.0,6.0,11.0,0.0,4.0,0.87,525.0,0.0,14.0,5.0,8.0,5.0,19.0,606.0,0.0,0.41,2.0,1.0,12.0,2.0,0.0,0.78,329.0,1.0,1.0,1.0,0.0,2.0,3.0,422.0,1.0,2577
0.54,2.0,5.0,14.0,3.0,1.0,0.83,414.0,0.0,17.0,6.0,13.0,4.0,21.0,498.0,0.0,0.46,1.0,1.0,13.0,6.0,2.0,0.8,351.0,0.0,5.0,4.0,4.0,4.0,9.0,437.0,2.0,2582
0.65,4.0,9.0,14.0,4.0,2.0,0.82,363.0,0.0,14.0,9.0,7.0,6.0,20.0,445.0,1.0,0.35,3.0,5.0,19.0,5.0,2.0,0.68,168.0,1.0,7.0,1.0,7.0,4.0,11.0,248.0,5.0,2580
0.51,1.0,2.0,20.0,3.0,1.0,0.66,253.0,0.0,5.0,5.0,0.0,1.0,6.0,381.0,2.0,0.49,6.0,2.0,24.0,0.0,2.0,0.63,223.0,0.0,10.0,8.0,4.0,8.0,18.0,355.0,5.0,2583
0.29,2.0,1.0,8.0,9.0,0.0,0.67,181.0,0.0,4.0,3.0,2.0,3.0,7.0,270.0,4.0,0.71,1.0,7.0,9.0,1.0,1.0,0.87,574.0,0.0,13.0,6.0,12.0,6.0,19.0,659.0,2.0,2584
0.5,4.0,10.0,7.0,0.0,1.0,0.81,392.0,0.0,11.0,5.0,5.0,3.0,14.0,483.0,,0.5,1.0,2.0,6.0,5.0,2.0,0.84,421.0,0.0,8.0,7.0,4.0,4.0,12.0,502.0,,2587
0.45,3.0,2.0,9.0,8.0,2.0,0.8,332.0,0.0,4.0,5.0,1.0,5.0,9.0,414.0,2.0,0.55,1.0,9.0,13.0,0.0,2.0,0.83,422.0,1.0,10.0,1.0,11.0,3.0,13.0,508.0,4.0,2588
0.46,1.0,3.0,13.0,1.0,9.0,0.77,318.0,0.0,9.0,7.0,4.0,3.0,12.0,412.0,1.0,0.54,1.0,1.0,10.0,4.0,0.0,0.78,386.0,0.0,4.0,4.0,3.0,4.0,8.0,494.0,4.0,2585
0.61,3.0,8.0,13.0,2.0,4.0,0.85,457.0,0.0,9.0,5.0,5.0,4.0,13.0,536.0,2.0,0.39,2.0,3.0,14.0,4.0,0.0,0.75,253.0,0.0,6.0,3.0,3.0,2.0,8.0,336.0,0.0,2586
0.54,2.0,4.0,4.0,4.0,1.0,0.85,469.0,0.0,12.0,6.0,8.0,4.0,16.0,552.0,0.0,0.46,2.0,6.0,11.0,4.0,1.0,0.83,389.0,0.0,5.0,8.0,4.0,9.0,14.0,466.0,2.0,2581
0.41,3.0,3.0,9.0,1.0,0.0,0.81,346.0,0.0,8.0,3.0,7.0,5.0,13.0,426.0,1.0,0.59,3.0,10.0,12.0,4.0,1.0,0.88,514.0,0.0,5.0,5.0,2.0,5.0,10.0,587.0,1.0,2596
0.57,8.0,8.0,7.0,2.0,4.0,0.82,445.0,0.0,13.0,6.0,5.0,6.0,19.0,546.0,2.0,0.43,3.0,1.0,17.0,2.0,1.0,0.76,304.0,0.0,10.0,4.0,4.0,1.0,11.0,402.0,3.0,2590
0.41,1.0,4.0,15.0,3.0,,0.71,232.0,0.0,3.0,3.0,1.0,2.0,5.0,329.0,3.0,0.59,3.0,9.0,12.0,1.0,,0.82,387.0,0.0,12.0,9.0,6.0,6.0,18.0,470.0,6.0,2592
0.34,1.0,2.0,13.0,3.0,1.0,0.73,233.0,0.0,2.0,4.0,1.0,4.0,6.0,321.0,3.0,0.66,9.0,7.0,6.0,0.0,3.0,0.87,527.0,0.0,13.0,9.0,5.0,10.0,23.0,606.0,1.0,2593
0.62,1.0,5.0,15.0,2.0,1.0,0.78,366.0,0.0,9.0,12.0,4.0,8.0,17.0,469.0,2.0,0.38,1.0,4.0,18.0,3.0,4.0,0.58,164.0,0.0,5.0,4.0,4.0,4.0,9.0,284.0,3.0,2594
0.74,3.0,6.0,12.0,0.0,1.0,0.9,609.0,0.0,11.0,10.0,10.0,12.0,23.0,675.0,1.0,0.26,1.0,3.0,9.0,6.0,0.0,0.64,150.0,1.0,2.0,5.0,0.0,4.0,6.0,233.0,1.0,2589
0.44,4.0,8.0,11.0,1.0,2.0,0.77,293.0,0.0,6.0,3.0,3.0,4.0,10.0,381.0,2.0,0.56,4.0,6.0,15.0,2.0,2.0,0.77,369.0,0.0,9.0,4.0,2.0,1.0,10.0,479.0,3.0,2591
0.68,6.0,7.0,12.0,0.0,4.0,0.77,471.0,0.0,8.0,7.0,2.0,7.0,15.0,610.0,3.0,0.32,2.0,4.0,15.0,2.0,4.0,0.54,149.0,0.0,5.0,4.0,0.0,1.0,6.0,278.0,2.0,2595
0.59,3.0,6.0,9.0,6.0,0.0,0.84,496.0,0.0,9.0,5.0,6.0,5.0,14.0,587.0,2.0,0.41,4.0,6.0,8.0,3.0,1.0,0.79,309.0,0.0,15.0,2.0,12.0,3.0,18.0,391.0,2.0,2597
0.52,2.0,1.0,4.0,4.0,4.0,0.78,397.0,0.0,5.0,8.0,0.0,5.0,10.0,507.0,1.0,0.48,3.0,3.0,10.0,0.0,1.0,0.75,341.0,0.0,11.0,5.0,7.0,4.0,15.0,454.0,2.0,2605
0.58,6.0,6.0,7.0,0.0,4.0,0.83,463.0,0.0,13.0,5.0,9.0,7.0,20.0,561.0,0.0,0.42,3.0,7.0,17.0,8.0,1.0,0.76,297.0,0.0,8.0,3.0,4.0,2.0,10.0,393.0,2.0,2598
0.71,11.0,14.0,9.0,0.0,1.0,0.89,644.0,0.0,12.0,7.0,6.0,12.0,24.0,727.0,1.0,0.29,5.0,2.0,11.0,5.0,2.0,0.73,204.0,0.0,4.0,4.0,1.0,6.0,10.0,280.0,1.0,2599
0.56,3.0,6.0,16.0,3.0,,0.79,344.0,0.0,11.0,9.0,4.0,5.0,16.0,435.0,3.0,0.44,3.0,6.0,12.0,2.0,,0.71,235.0,0.0,10.0,7.0,5.0,5.0,15.0,332.0,3.0,2601
0.57,6.0,7.0,10.0,5.0,2.0,0.86,471.0,0.0,7.0,3.0,6.0,8.0,15.0,545.0,2.0,0.43,8.0,7.0,10.0,3.0,1.0,0.79,309.0,0.0,10.0,5.0,6.0,9.0,19.0,391.0,3.0,2602
0.43,4.0,6.0,7.0,0.0,4.0,0.79,326.0,0.0,2.0,5.0,3.0,10.0,12.0,415.0,0.0,0.57,5.0,14.0,9.0,3.0,2.0,0.83,448.0,0.0,9.0,6.0,1.0,3.0,12.0,537.0,2.0,2606
0.48,3.0,3.0,6.0,9.0,4.0,0.76,338.0,0.0,11.0,5.0,5.0,2.0,13.0,446.0,2.0,0.52,4.0,7.0,15.0,5.0,2.0,0.78,381.0,0.0,16.0,8.0,11.0,7.0,23.0,487.0,1.0,2604
0.57,6.0,10.0,18.0,6.0,,0.88,484.0,0.0,12.0,7.0,7.0,8.0,20.0,547.0,1.0,0.43,1.0,4.0,10.0,4.0,,0.79,320.0,0.0,8.0,6.0,6.0,5.0,13.0,407.0,2.0,2600
0.36,1.0,3.0,8.0,3.0,6.0,0.74,270.0,0.0,7.0,7.0,6.0,7.0,14.0,363.0,0.0,0.64,4.0,6.0,9.0,4.0,1.0,0.84,548.0,0.0,10.0,6.0,4.0,4.0,14.0,655.0,2.0,2603
0.3,1.0,3.0,16.0,8.0,1.0,0.69,157.0,0.0,7.0,5.0,4.0,3.0,10.0,228.0,4.0,0.7,2.0,5.0,10.0,2.0,0.0,0.82,435.0,0.0,14.0,8.0,9.0,5.0,19.0,533.0,2.0,2612
0.5,3.0,6.0,14.0,6.0,0.0,0.84,414.0,0.0,9.0,8.0,7.0,9.0,18.0,492.0,1.0,0.5,3.0,6.0,7.0,5.0,2.0,0.82,397.0,0.0,13.0,12.0,7.0,9.0,22.0,484.0,1.0,2607
0.5,1.0,3.0,14.0,2.0,1.0,0.75,306.0,0.0,4.0,6.0,3.0,6.0,10.0,408.0,1.0,0.5,4.0,9.0,10.0,3.0,0.0,0.73,283.0,0.0,8.0,7.0,4.0,7.0,15.0,390.0,0.0,2610
0.48,1.0,2.0,16.0,5.0,4.0,0.83,374.0,0.0,10.0,10.0,9.0,10.0,20.0,453.0,1.0,0.52,1.0,6.0,16.0,5.0,0.0,0.82,391.0,1.0,7.0,3.0,6.0,3.0,10.0,477.0,3.0,2611
0.57,2.0,3.0,20.0,6.0,2.0,0.77,343.0,0.0,11.0,9.0,4.0,4.0,15.0,446.0,2.0,0.43,2.0,4.0,12.0,3.0,0.0,0.7,237.0,0.0,5.0,1.0,9.0,7.0,12.0,337.0,1.0,2614
0.54,7.0,9.0,8.0,3.0,3.0,0.82,476.0,0.0,17.0,8.0,5.0,3.0,20.0,580.0,,0.46,2.0,5.0,3.0,4.0,7.0,0.83,416.0,0.0,11.0,8.0,6.0,5.0,16.0,499.0,,2615
0.43,1.0,0.0,4.0,1.0,1.0,0.8,374.0,0.0,7.0,5.0,5.0,4.0,11.0,465.0,3.0,0.57,4.0,6.0,8.0,1.0,5.0,0.85,509.0,0.0,10.0,3.0,3.0,0.0,10.0,602.0,3.0,2608
0.42,3.0,4.0,12.0,2.0,2.0,0.74,319.0,0.0,12.0,5.0,6.0,2.0,14.0,433.0,0.0,0.58,0.0,3.0,13.0,3.0,7.0,0.83,474.0,0.0,3.0,4.0,2.0,3.0,6.0,571.0,1.0,2613
0.5,2.0,10.0,7.0,1.0,3.0,0.77,283.0,0.0,12.0,8.0,4.0,2.0,14.0,368.0,0.0,0.5,1.0,4.0,14.0,1.0,3.0,0.74,270.0,0.0,3.0,3.0,1.0,2.0,5.0,363.0,2.0,2609
0.59,4.0,6.0,13.0,2.0,3.0,0.84,475.0,0.0,12.0,9.0,4.0,5.0,17.0,564.0,3.0,0.41,2.0,9.0,10.0,2.0,0.0,0.74,272.0,0.0,5.0,6.0,2.0,5.0,10.0,368.0,3.0,2616
0.78,4.0,9.0,5.0,2.0,2.0,0.89,790.0,0.0,13.0,8.0,5.0,4.0,17.0,884.0,0.0,0.22,1.0,2.0,7.0,2.0,1.0,0.66,156.0,0.0,5.0,3.0,5.0,4.0,9.0,236.0,1.0,2617
0.59,6.0,8.0,4.0,4.0,5.0,0.8,402.0,0.0,19.0,9.0,10.0,6.0,25.0,504.0,1.0,0.41,4.0,5.0,12.0,9.0,3.0,0.69,245.0,0.0,12.0,4.0,7.0,3.0,15.0,356.0,2.0,2619
0.34,5.0,6.0,8.0,5.0,4.0,0.72,253.0,0.0,6.0,3.0,7.0,9.0,15.0,349.0,2.0,0.66,2.0,5.0,11.0,6.0,2.0,0.86,596.0,0.0,5.0,2.0,7.0,6.0,11.0,693.0,1.0,2621
0.57,3.0,8.0,9.0,2.0,2.0,0.84,403.0,0.0,17.0,12.0,8.0,6.0,23.0,482.0,1.0,0.43,2.0,5.0,14.0,5.0,3.0,0.74,267.0,0.0,9.0,5.0,6.0,4.0,13.0,359.0,2.0,2622
0.45,0.0,2.0,11.0,4.0,2.0,0.72,285.0,0.0,5.0,2.0,3.0,0.0,5.0,398.0,1.0,0.55,3.0,9.0,15.0,3.0,0.0,0.73,336.0,0.0,5.0,2.0,4.0,4.0,9.0,460.0,2.0,2624
0.55,3.0,7.0,7.0,4.0,2.0,0.85,422.0,0.0,12.0,7.0,10.0,8.0,20.0,495.0,1.0,0.45,2.0,2.0,15.0,5.0,1.0,0.81,324.0,1.0,7.0,4.0,6.0,5.0,12.0,400.0,2.0,2620
0.46,5.0,5.0,7.0,7.0,3.0,0.8,358.0,0.0,14.0,9.0,9.0,9.0,23.0,450.0,0.0,0.54,4.0,3.0,11.0,8.0,1.0,0.81,423.0,0.0,10.0,7.0,8.0,9.0,19.0,521.0,2.0,2623
0.62,7.0,5.0,9.0,2.0,3.0,0.89,536.0,0.0,10.0,7.0,6.0,10.0,20.0,605.0,1.0,0.38,2.0,5.0,11.0,2.0,4.0,0.79,281.0,0.0,2.0,1.0,3.0,4.0,6.0,356.0,1.0,2618
0.51,8.0,12.0,8.0,2.0,1.0,0.81,382.0,0.0,10.0,5.0,7.0,10.0,20.0,471.0,1.0,0.49,5.0,5.0,9.0,7.0,2.0,0.82,367.0,0.0,8.0,7.0,3.0,7.0,15.0,450.0,1.0,2629
0.67,3.0,2.0,7.0,1.0,1.0,0.91,695.0,0.0,8.0,4.0,4.0,3.0,11.0,767.0,1.0,0.33,0.0,3.0,11.0,2.0,1.0,0.81,295.0,0.0,1.0,4.0,1.0,4.0,5.0,366.0,1.0,2626
0.6,5.0,3.0,11.0,5.0,1.0,0.8,435.0,0.0,5.0,4.0,2.0,6.0,11.0,546.0,2.0,0.4,2.0,6.0,15.0,2.0,3.0,0.67,248.0,0.0,10.0,3.0,8.0,3.0,13.0,368.0,3.0,2630
0.36,5.0,3.0,12.0,4.0,3.0,0.65,179.0,0.0,5.0,6.0,3.0,9.0,14.0,276.0,4.0,0.64,7.0,8.0,10.0,2.0,1.0,0.77,367.0,0.0,5.0,7.0,4.0,13.0,18.0,475.0,2.0,2632
0.44,3.0,3.0,14.0,3.0,2.0,0.78,361.0,1.0,4.0,2.0,3.0,4.0,8.0,460.0,3.0,0.56,4.0,10.0,9.0,2.0,1.0,0.85,495.0,0.0,12.0,8.0,5.0,5.0,17.0,585.0,2.0,2633
0.49,5.0,4.0,14.0,4.0,3.0,0.79,314.0,0.0,10.0,8.0,7.0,10.0,20.0,400.0,3.0,0.51,2.0,10.0,15.0,6.0,1.0,0.81,328.0,0.0,12.0,8.0,5.0,3.0,15.0,405.0,3.0,2625
0.45,3.0,5.0,9.0,4.0,1.0,0.8,396.0,0.0,11.0,5.0,6.0,3.0,14.0,493.0,2.0,0.55,1.0,4.0,9.0,4.0,3.0,0.84,495.0,0.0,4.0,2.0,4.0,3.0,7.0,591.0,2.0,2631
0.54,3.0,9.0,11.0,1.0,2.0,0.66,242.0,0.0,8.0,8.0,2.0,5.0,13.0,365.0,3.0,0.46,4.0,3.0,10.0,1.0,4.0,0.61,198.0,0.0,11.0,5.0,3.0,1.0,12.0,325.0,7.0,2627
0.3,4.0,3.0,15.0,5.0,1.0,0.46,113.0,0.0,5.0,3.0,4.0,6.0,11.0,248.0,3.0,0.7,5.0,6.0,13.0,3.0,0.0,0.77,434.0,0.0,11.0,9.0,6.0,9.0,20.0,561.0,2.0,2628
0.69,5.0,6.0,14.0,2.0,0.0,0.88,592.0,0.0,11.0,8.0,9.0,11.0,22.0,674.0,3.0,0.31,3.0,4.0,18.0,6.0,1.0,0.75,223.0,0.0,7.0,6.0,3.0,5.0,12.0,299.0,4.0,2642
0.62,7.0,4.0,11.0,1.0,1.0,0.8,455.0,0.0,13.0,7.0,7.0,8.0,21.0,572.0,1.0,0.38,5.0,2.0,17.0,6.0,1.0,0.67,227.0,0.0,9.0,8.0,1.0,5.0,14.0,338.0,2.0,2634
0.76,5.0,11.0,9.0,1.0,2.0,0.93,785.0,0.0,11.0,8.0,8.0,10.0,21.0,848.0,1.0,0.24,1.0,1.0,6.0,6.0,1.0,0.71,188.0,0.0,2.0,2.0,1.0,2.0,4.0,266.0,0.0,2635
0.46,1.0,3.0,15.0,1.0,1.0,0.85,367.0,0.0,4.0,2.0,3.0,2.0,6.0,432.0,4.0,0.54,2.0,1.0,10.0,2.0,1.0,0.85,420.0,0.0,6.0,4.0,3.0,3.0,9.0,494.0,3.0,2637
0.41,2.0,3.0,10.0,4.0,3.0,0.66,224.0,0.0,7.0,1.0,9.0,5.0,12.0,337.0,1.0,0.59,6.0,12.0,16.0,6.0,2.0,0.72,343.0,0.0,9.0,6.0,4.0,7.0,16.0,477.0,2.0,2640
0.52,2.0,6.0,9.0,4.0,1.0,0.83,401.0,0.0,3.0,5.0,3.0,7.0,10.0,481.0,1.0,0.48,9.0,4.0,10.0,2.0,0.0,0.82,362.0,0.0,10.0,4.0,6.0,9.0,19.0,444.0,2.0,2641
0.39,0.0,5.0,18.0,4.0,5.0,0.71,212.0,0.0,5.0,3.0,4.0,2.0,7.0,297.0,1.0,0.61,7.0,9.0,14.0,3.0,3.0,0.78,352.0,0.0,12.0,7.0,4.0,6.0,18.0,451.0,0.0,2639
0.69,12.0,9.0,13.0,2.0,2.0,0.85,478.0,0.0,16.0,11.0,5.0,12.0,28.0,563.0,4.0,0.31,1.0,1.0,11.0,4.0,1.0,0.65,164.0,1.0,8.0,7.0,3.0,3.0,11.0,252.0,3.0,2638
0.71,9.0,7.0,8.0,2.0,5.0,0.91,664.0,0.0,16.0,7.0,7.0,7.0,23.0,727.0,2.0,0.29,1.0,4.0,13.0,5.0,4.0,0.77,225.0,1.0,7.0,4.0,2.0,0.0,7.0,292.0,4.0,2636
0.46,2.0,6.0,13.0,2.0,2.0,0.75,287.0,0.0,6.0,9.0,0.0,5.0,11.0,385.0,2.0,0.54,2.0,3.0,13.0,0.0,1.0,0.79,358.0,0.0,8.0,4.0,4.0,2.0,10.0,456.0,1.0,2647
0.61,3.0,6.0,9.0,1.0,4.0,0.85,485.0,0.0,21.0,18.0,6.0,6.0,27.0,572.0,0.0,0.39,1.0,2.0,10.0,6.0,3.0,0.71,257.0,0.0,6.0,4.0,1.0,0.0,6.0,362.0,2.0,2643
0.48,4.0,6.0,17.0,4.0,2.0,0.7,283.0,0.0,10.0,2.0,9.0,5.0,15.0,403.0,2.0,0.52,3.0,7.0,10.0,8.0,3.0,0.75,318.0,0.0,4.0,7.0,5.0,11.0,15.0,426.0,1.0,2646
0.36,4.0,4.0,13.0,2.0,1.0,0.76,262.0,0.0,10.0,9.0,8.0,11.0,21.0,347.0,2.0,0.64,1.0,1.0,10.0,7.0,0.0,0.84,517.0,0.0,3.0,3.0,2.0,3.0,6.0,618.0,1.0,2648
0.28,0.0,0.0,9.0,10.0,0.0,0.74,221.0,0.0,2.0,3.0,0.0,1.0,3.0,299.0,1.0,0.72,7.0,14.0,6.0,0.0,2.0,0.91,695.0,0.0,24.0,12.0,14.0,9.0,33.0,761.0,0.0,2649
0.47,1.0,5.0,13.0,2.0,2.0,0.76,301.0,0.0,4.0,4.0,4.0,5.0,9.0,394.0,1.0,0.53,2.0,5.0,15.0,2.0,0.0,0.76,340.0,0.0,11.0,10.0,3.0,4.0,15.0,445.0,3.0,2651
0.52,1.0,4.0,12.0,4.0,3.0,0.84,448.0,0.0,11.0,6.0,9.0,5.0,16.0,531.0,1.0,0.48,2.0,10.0,15.0,6.0,1.0,0.83,385.0,0.0,6.0,4.0,5.0,5.0,11.0,466.0,4.0,2644
0.43,3.0,6.0,10.0,4.0,1.0,0.69,241.0,0.0,16.0,8.0,7.0,2.0,18.0,350.0,3.0,0.57,2.0,2.0,13.0,4.0,2.0,0.79,360.0,0.0,8.0,5.0,5.0,4.0,12.0,458.0,3.0,2650
0.47,2.0,10.0,10.0,4.0,1.0,0.75,288.0,0.0,13.0,8.0,7.0,4.0,17.0,385.0,6.0,0.53,2.0,7.0,9.0,5.0,5.0,0.74,322.0,0.0,7.0,3.0,6.0,4.0,11.0,434.0,2.0,2645
0.53,2.0,6.0,6.0,2.0,2.0,0.87,460.0,0.0,14.0,7.0,7.0,2.0,16.0,527.0,2.0,0.47,3.0,7.0,19.0,4.0,2.0,0.85,386.0,0.0,5.0,2.0,2.0,2.0,7.0,453.0,3.0,2653
0.27,2.0,2.0,8.0,2.0,0.0,0.69,204.0,0.0,4.0,3.0,3.0,4.0,8.0,296.0,1.0,0.73,7.0,2.0,13.0,1.0,4.0,0.88,699.0,0.0,6.0,0.0,3.0,4.0,10.0,794.0,2.0,2655
0.45,5.0,3.0,19.0,0.0,3.0,0.72,282.0,0.0,11.0,6.0,7.0,7.0,18.0,391.0,1.0,0.55,3.0,2.0,14.0,5.0,1.0,0.73,345.0,0.0,6.0,4.0,2.0,3.0,9.0,472.0,0.0,2657
0.56,4.0,4.0,10.0,1.0,2.0,0.77,360.0,0.0,12.0,7.0,5.0,4.0,16.0,470.0,1.0,0.44,3.0,8.0,17.0,3.0,2.0,0.73,248.0,0.0,5.0,7.0,1.0,6.0,11.0,341.0,2.0,2659
0.54,3.0,7.0,16.0,3.0,4.0,0.79,385.0,0.0,11.0,11.0,4.0,7.0,18.0,489.0,4.0,0.46,0.0,1.0,21.0,3.0,0.0,0.74,303.0,0.0,4.0,3.0,5.0,4.0,8.0,408.0,4.0,2654
0.6,2.0,5.0,10.0,2.0,2.0,0.79,468.0,1.0,7.0,4.0,4.0,3.0,10.0,594.0,2.0,0.4,2.0,5.0,21.0,3.0,3.0,0.68,262.0,1.0,2.0,4.0,2.0,6.0,8.0,387.0,2.0,2652
0.5,5.0,3.0,14.0,2.0,3.0,0.72,275.0,0.0,8.0,6.0,6.0,9.0,17.0,383.0,3.0,0.5,2.0,2.0,15.0,3.0,2.0,0.71,274.0,0.0,9.0,6.0,4.0,3.0,12.0,385.0,3.0,2656
0.46,2.0,5.0,13.0,2.0,2.0,0.74,281.0,0.0,6.0,5.0,7.0,8.0,14.0,381.0,0.0,0.54,0.0,2.0,15.0,6.0,0.0,0.8,358.0,0.0,10.0,15.0,3.0,8.0,18.0,447.0,2.0,2658
0.51,10.0,6.0,7.0,3.0,1.0,0.76,391.0,0.0,18.0,11.0,5.0,8.0,26.0,512.0,0.0,0.49,4.0,3.0,13.0,4.0,3.0,0.77,369.0,0.0,9.0,6.0,4.0,5.0,14.0,481.0,1.0,2660
0.54,2.0,4.0,5.0,1.0,2.0,0.91,632.0,0.0,8.0,6.0,4.0,4.0,12.0,691.0,0.0,0.46,1.0,2.0,12.0,2.0,3.0,0.9,526.0,0.0,1.0,0.0,2.0,2.0,3.0,587.0,1.0,2663
0.56,0.0,4.0,4.0,6.0,1.0,0.86,537.0,0.0,10.0,8.0,7.0,5.0,15.0,628.0,0.0,0.44,1.0,5.0,12.0,3.0,1.0,0.83,393.0,0.0,6.0,5.0,7.0,7.0,13.0,474.0,1.0,2662
0.62,4.0,12.0,16.0,2.0,2.0,0.84,430.0,0.0,7.0,8.0,3.0,8.0,15.0,514.0,2.0,0.38,1.0,3.0,17.0,3.0,0.0,0.78,241.0,0.0,4.0,3.0,3.0,3.0,7.0,310.0,3.0,2666
0.56,6.0,4.0,14.0,5.0,0.0,0.8,356.0,0.0,9.0,9.0,3.0,9.0,18.0,447.0,2.0,0.44,4.0,6.0,22.0,3.0,1.0,0.73,247.0,0.0,10.0,4.0,6.0,4.0,14.0,339.0,3.0,2667
0.44,2.0,4.0,14.0,5.0,7.0,0.71,307.0,0.0,10.0,6.0,5.0,3.0,13.0,434.0,2.0,0.56,4.0,4.0,9.0,2.0,4.0,0.77,415.0,0.0,14.0,6.0,6.0,2.0,16.0,539.0,0.0,2668
0.62,8.0,2.0,10.0,3.0,0.0,0.8,422.0,0.0,7.0,4.0,5.0,10.0,17.0,529.0,3.0,0.38,1.0,5.0,17.0,4.0,1.0,0.66,215.0,0.0,9.0,7.0,6.0,5.0,14.0,326.0,5.0,2669
0.38,1.0,3.0,10.0,4.0,4.0,0.74,263.0,0.0,8.0,6.0,3.0,2.0,10.0,355.0,2.0,0.62,0.0,4.0,5.0,3.0,2.0,0.83,472.0,0.0,6.0,2.0,7.0,3.0,9.0,567.0,1.0,2664
0.43,2.0,3.0,13.0,2.0,3.0,0.73,263.0,0.0,6.0,4.0,4.0,4.0,10.0,360.0,2.0,0.57,7.0,4.0,13.0,2.0,2.0,0.8,385.0,0.0,13.0,4.0,5.0,3.0,16.0,481.0,3.0,2665
0.67,8.0,9.0,12.0,4.0,3.0,0.84,547.0,0.0,16.0,14.0,7.0,13.0,29.0,651.0,1.0,0.33,0.0,2.0,11.0,5.0,4.0,0.72,230.0,0.0,5.0,7.0,5.0,7.0,12.0,319.0,0.0,2661
