ball_possession_home,blocked_shots_home,corner_kicks_home,fouls_home,goalkeeper_saves_home,offsides_home,passes_%_home,passes_accurate_home,red_cards_home,shots_insidebox_home,shots_off_goal_home,shots_on_goal_home,shots_outsidebox_home,total_shots_home,total_passes_home,yellow_cards_home,ball_possession_away,blocked_shots_away,corner_kicks_away,fouls_away,goalkeeper_saves_away,offsides_away,passes_%_away,passes_accurate_away,red_cards_away,shots_insidebox_away,shots_off_goal_away,shots_on_goal_away,shots_outsidebox_away,total_shots_away,total_passes_away,yellow_cards_away,fixture_id
0.46,4.0,5.0,7.0,4.0,2.0,0.8,340.0,0.0,7.0,6.0,3.0,6.0,13.0,425.0,2.0,0.54,4.0,5.0,6.0,1.0,3.0,0.82,404.0,0.0,11.0,4.0,6.0,3.0,14.0,493.0,1.0,682
0.4,0.0,2.0,12.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,4.0,0.6,0.0,9.0,16.0,1.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,10.0,0.0,1.0,38261
0.42,2.0,2.0,12.0,5.0,5.0,0.76,270.0,0.0,6.0,5.0,3.0,4.0,10.0,355.0,1.0,0.58,6.0,7.0,11.0,3.0,0.0,0.82,399.0,0.0,13.0,7.0,8.0,8.0,21.0,485.0,0.0,678
0.56,6.0,6.0,12.0,1.0,2.0,0.73,332.0,0.0,11.0,5.0,5.0,5.0,16.0,454.0,1.0,0.44,1.0,4.0,21.0,4.0,1.0,0.67,238.0,0.0,4.0,3.0,3.0,3.0,7.0,354.0,3.0,2955
0.39,4.0,5.0,19.0,1.0,0.0,0.58,178.0,0.0,5.0,7.0,3.0,9.0,14.0,307.0,1.0,0.61,3.0,8.0,15.0,3.0,3.0,0.73,336.0,0.0,6.0,5.0,1.0,3.0,9.0,461.0,4.0,2951
0.38,3.0,5.0,18.0,2.0,1.0,0.72,232.0,0.0,6.0,3.0,1.0,1.0,7.0,324.0,4.0,0.62,3.0,3.0,7.0,1.0,3.0,0.82,421.0,0.0,12.0,6.0,7.0,4.0,16.0,514.0,1.0,2953
0.62,2.0,4.0,8.0,2.0,0.0,0.77,364.0,0.0,7.0,11.0,1.0,7.0,14.0,471.0,2.0,0.38,0.0,2.0,12.0,1.0,3.0,0.55,166.0,0.0,2.0,0.0,3.0,1.0,3.0,302.0,3.0,676
0.46,0.0,2.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.54,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,2.0,38263
0.52,0.0,4.0,15.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,0.0,2.0,0.48,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,0.0,2.0,38262
0.45,0.0,3.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,1.0,0.55,0.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,38269
0.58,0.0,1.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,2.0,0.42,0.0,6.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,12.0,0.0,3.0,38267
0.55,7.0,7.0,9.0,1.0,2.0,0.85,395.0,0.0,14.0,11.0,5.0,9.0,23.0,464.0,0.0,0.45,6.0,3.0,9.0,4.0,1.0,0.81,314.0,0.0,5.0,5.0,2.0,8.0,13.0,389.0,2.0,684
0.49,5.0,9.0,20.0,3.0,1.0,0.68,233.0,1.0,10.0,8.0,5.0,8.0,18.0,341.0,3.0,0.51,2.0,2.0,10.0,4.0,4.0,0.77,292.0,0.0,10.0,7.0,6.0,5.0,15.0,381.0,4.0,2962
0.48,1.0,4.0,10.0,2.0,6.0,0.78,360.0,0.0,8.0,5.0,4.0,2.0,10.0,464.0,2.0,0.52,2.0,2.0,16.0,3.0,1.0,0.79,378.0,0.0,5.0,8.0,2.0,7.0,12.0,476.0,3.0,2961
0.52,5.0,5.0,17.0,5.0,0.0,0.78,278.0,0.0,9.0,3.0,6.0,5.0,14.0,358.0,2.0,0.48,3.0,2.0,12.0,4.0,0.0,0.81,267.0,0.0,9.0,5.0,7.0,6.0,15.0,331.0,1.0,695
0.54,0.0,8.0,14.0,5.0,4.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,11.0,0.0,1.0,0.46,0.0,3.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,2.0,38275
0.43,0.0,4.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,12.0,0.0,3.0,0.57,0.0,6.0,19.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,3.0,38274
0.42,1.0,5.0,9.0,4.0,0.0,0.73,267.0,0.0,5.0,5.0,6.0,7.0,12.0,368.0,0.0,0.58,3.0,3.0,12.0,2.0,2.0,0.81,409.0,0.0,3.0,3.0,5.0,8.0,11.0,506.0,4.0,2959
0.58,8.0,8.0,13.0,3.0,1.0,0.75,317.0,0.0,12.0,11.0,0.0,7.0,19.0,421.0,1.0,0.42,3.0,9.0,12.0,0.0,4.0,0.65,199.0,0.0,8.0,4.0,8.0,7.0,15.0,305.0,4.0,2963
0.59,6.0,8.0,13.0,1.0,1.0,0.74,295.0,0.0,8.0,10.0,1.0,9.0,17.0,401.0,2.0,0.41,2.0,2.0,21.0,0.0,0.0,0.63,184.0,1.0,3.0,2.0,2.0,3.0,6.0,292.0,5.0,2964
0.54,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,12.0,0.0,1.0,0.46,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,2.0,38277
0.51,0.0,6.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.49,0.0,2.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,11.0,0.0,2.0,38272
0.58,0.0,3.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,3.0,0.42,0.0,2.0,20.0,4.0,6.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,6.0,0.0,3.0,38278
0.33,1.0,1.0,9.0,3.0,1.0,0.61,164.0,1.0,3.0,4.0,2.0,4.0,7.0,268.0,1.0,0.67,4.0,6.0,14.0,2.0,0.0,0.85,459.0,0.0,10.0,7.0,5.0,6.0,16.0,543.0,2.0,696
0.5,2.0,1.0,16.0,1.0,1.0,0.76,347.0,0.0,4.0,2.0,2.0,2.0,6.0,456.0,1.0,0.5,2.0,5.0,15.0,0.0,0.0,0.73,322.0,0.0,4.0,6.0,1.0,5.0,9.0,441.0,1.0,694
0.53,2.0,4.0,12.0,2.0,0.0,0.68,262.0,0.0,9.0,6.0,4.0,3.0,12.0,384.0,1.0,0.47,5.0,2.0,8.0,2.0,0.0,0.61,204.0,0.0,7.0,6.0,4.0,8.0,15.0,335.0,0.0,693
0.68,8.0,6.0,7.0,2.0,0.0,0.85,562.0,0.0,16.0,6.0,7.0,5.0,21.0,659.0,1.0,0.32,3.0,0.0,13.0,4.0,1.0,0.68,205.0,1.0,6.0,5.0,4.0,6.0,12.0,302.0,3.0,690
0.53,6.0,8.0,7.0,0.0,0.0,0.63,235.0,0.0,10.0,6.0,4.0,6.0,16.0,373.0,0.0,0.47,3.0,3.0,11.0,2.0,2.0,0.63,211.0,0.0,3.0,2.0,2.0,4.0,7.0,337.0,2.0,689
0.61,5.0,10.0,11.0,1.0,2.0,0.77,375.0,0.0,8.0,6.0,3.0,6.0,14.0,490.0,1.0,0.39,3.0,2.0,12.0,3.0,2.0,0.63,202.0,0.0,6.0,2.0,3.0,2.0,8.0,323.0,1.0,691
0.69,4.0,3.0,11.0,3.0,4.0,0.84,470.0,0.0,12.0,9.0,7.0,8.0,20.0,561.0,2.0,0.31,2.0,2.0,21.0,5.0,0.0,0.62,152.0,0.0,5.0,4.0,4.0,5.0,10.0,244.0,4.0,687
0.62,3.0,11.0,11.0,3.0,0.0,0.83,451.0,0.0,11.0,10.0,5.0,7.0,18.0,541.0,1.0,0.38,0.0,3.0,9.0,3.0,1.0,0.74,244.0,0.0,9.0,8.0,5.0,4.0,13.0,328.0,2.0,686
0.41,0.0,6.0,16.0,0.0,1.0,0.54,157.0,0.0,6.0,5.0,3.0,2.0,8.0,290.0,4.0,0.59,2.0,4.0,12.0,3.0,1.0,0.66,278.0,0.0,5.0,2.0,2.0,1.0,6.0,423.0,3.0,685
0.33,6.0,4.0,14.0,4.0,4.0,0.69,185.0,1.0,8.0,1.0,5.0,4.0,12.0,270.0,2.0,0.67,5.0,8.0,12.0,3.0,2.0,0.81,443.0,0.0,8.0,5.0,5.0,7.0,15.0,547.0,2.0,688
0.51,3.0,4.0,10.0,3.0,3.0,0.77,330.0,0.0,1.0,3.0,0.0,5.0,6.0,431.0,1.0,0.49,3.0,9.0,17.0,0.0,3.0,0.77,305.0,0.0,8.0,5.0,5.0,5.0,13.0,396.0,1.0,692
0.58,3.0,7.0,19.0,1.0,1.0,0.75,400.0,0.0,10.0,6.0,6.0,5.0,15.0,531.0,2.0,0.42,0.0,1.0,18.0,4.0,5.0,0.67,258.0,0.0,3.0,2.0,2.0,1.0,4.0,385.0,3.0,2957
0.47,2.0,5.0,12.0,3.0,1.0,0.8,372.0,0.0,12.0,6.0,8.0,4.0,16.0,463.0,1.0,0.53,1.0,1.0,10.0,8.0,4.0,0.84,443.0,0.0,7.0,3.0,5.0,2.0,9.0,528.0,1.0,2958
0.47,8.0,4.0,11.0,1.0,0.0,0.61,207.0,0.0,11.0,1.0,5.0,3.0,14.0,340.0,2.0,0.53,1.0,2.0,24.0,4.0,0.0,0.68,259.0,0.0,9.0,7.0,3.0,2.0,11.0,381.0,4.0,2960
0.55,0.0,3.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,12.0,0.0,3.0,0.45,0.0,5.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,2.0,38273
0.47,0.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,3.0,0.53,0.0,6.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,2.0,38271
0.51,0.0,8.0,16.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,8.0,0.0,3.0,0.49,0.0,5.0,21.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,7.0,0.0,4.0,38270
0.66,6.0,7.0,12.0,3.0,0.0,0.79,423.0,0.0,15.0,10.0,6.0,7.0,22.0,538.0,2.0,0.34,4.0,4.0,18.0,4.0,0.0,0.64,178.0,0.0,12.0,6.0,6.0,4.0,16.0,279.0,3.0,2965
0.42,0.0,5.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,2.0,0.58,0.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,17.0,0.0,0.0,38276
0.39,4.0,2.0,16.0,2.0,4.0,0.72,250.0,1.0,6.0,8.0,2.0,8.0,14.0,346.0,4.0,0.61,3.0,2.0,19.0,1.0,0.0,0.81,445.0,0.0,7.0,2.0,5.0,3.0,10.0,552.0,1.0,2971
0.57,4.0,6.0,15.0,7.0,2.0,0.83,431.0,0.0,7.0,5.0,2.0,4.0,11.0,519.0,2.0,0.43,2.0,8.0,14.0,1.0,0.0,0.77,292.0,0.0,15.0,9.0,9.0,5.0,20.0,378.0,0.0,2970
0.48,2.0,5.0,8.0,3.0,2.0,0.75,349.0,0.0,8.0,5.0,3.0,2.0,10.0,464.0,1.0,0.52,4.0,5.0,12.0,3.0,1.0,0.79,398.0,0.0,8.0,5.0,5.0,6.0,14.0,505.0,0.0,707
0.43,0.0,1.0,16.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,9.0,0.0,3.0,0.57,0.0,6.0,17.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,4.0,38284
0.52,7.0,8.0,14.0,2.0,2.0,0.78,345.0,0.0,12.0,4.0,3.0,2.0,14.0,443.0,1.0,0.48,3.0,12.0,13.0,1.0,4.0,0.76,302.0,0.0,7.0,7.0,2.0,5.0,12.0,399.0,3.0,2969
0.44,3.0,5.0,22.0,6.0,2.0,0.63,198.0,0.0,10.0,9.0,7.0,9.0,19.0,312.0,1.0,0.56,7.0,4.0,10.0,5.0,3.0,0.71,282.0,0.0,11.0,8.0,6.0,10.0,21.0,399.0,0.0,2974
0.53,5.0,3.0,12.0,5.0,3.0,0.79,342.0,0.0,14.0,8.0,7.0,6.0,20.0,433.0,2.0,0.47,4.0,3.0,16.0,4.0,3.0,0.69,256.0,0.0,5.0,2.0,5.0,6.0,11.0,370.0,1.0,2972
0.45,0.0,4.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,1.0,0.55,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,11.0,0.0,3.0,38286
0.55,0.0,3.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,15.0,0.0,2.0,0.45,0.0,3.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,3.0,38285
0.44,0.0,8.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,1.0,0.56,0.0,4.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,3.0,38279
0.48,5.0,13.0,19.0,4.0,1.0,0.63,203.0,0.0,15.0,11.0,10.0,11.0,26.0,322.0,1.0,0.52,6.0,4.0,12.0,7.0,0.0,0.69,253.0,0.0,10.0,8.0,5.0,9.0,19.0,369.0,2.0,706
0.58,2.0,8.0,9.0,2.0,2.0,0.7,309.0,0.0,7.0,5.0,7.0,7.0,14.0,442.0,1.0,0.42,5.0,10.0,10.0,2.0,1.0,0.57,168.0,0.0,14.0,8.0,4.0,3.0,17.0,293.0,3.0,704
0.5,0.0,3.0,14.0,2.0,0.0,0.63,246.0,0.0,2.0,1.0,1.0,0.0,2.0,393.0,3.0,0.5,4.0,7.0,9.0,0.0,2.0,0.58,222.0,0.0,13.0,10.0,2.0,3.0,16.0,380.0,2.0,703
0.28,2.0,3.0,6.0,1.0,0.0,0.59,136.0,0.0,7.0,2.0,3.0,0.0,7.0,232.0,0.0,0.72,6.0,7.0,10.0,1.0,0.0,0.84,487.0,0.0,7.0,9.0,1.0,9.0,16.0,582.0,1.0,702
0.29,2.0,4.0,14.0,3.0,0.0,0.56,149.0,0.0,1.0,2.0,0.0,3.0,4.0,268.0,2.0,0.71,4.0,10.0,11.0,0.0,2.0,0.79,504.0,0.0,8.0,4.0,4.0,4.0,12.0,637.0,1.0,699
0.56,1.0,8.0,10.0,6.0,0.0,0.8,389.0,0.0,5.0,3.0,5.0,4.0,9.0,484.0,2.0,0.44,0.0,3.0,16.0,3.0,2.0,0.77,293.0,0.0,10.0,8.0,8.0,6.0,16.0,383.0,4.0,697
0.62,4.0,7.0,6.0,1.0,2.0,0.88,486.0,0.0,8.0,4.0,4.0,4.0,12.0,554.0,0.0,0.38,6.0,8.0,13.0,2.0,2.0,0.7,227.0,0.0,10.0,4.0,2.0,2.0,12.0,323.0,2.0,708
0.6,1.0,2.0,11.0,4.0,2.0,0.68,329.0,0.0,4.0,2.0,5.0,4.0,8.0,482.0,1.0,0.4,4.0,2.0,13.0,3.0,3.0,0.62,191.0,0.0,6.0,2.0,6.0,6.0,12.0,310.0,2.0,698
0.48,6.0,7.0,17.0,0.0,0.0,0.59,184.0,0.0,9.0,9.0,2.0,8.0,17.0,313.0,0.0,0.52,5.0,5.0,12.0,0.0,2.0,0.59,197.0,0.0,3.0,2.0,1.0,5.0,8.0,334.0,3.0,705
0.38,1.0,7.0,10.0,3.0,0.0,0.68,200.0,0.0,4.0,6.0,6.0,9.0,13.0,296.0,1.0,0.62,1.0,1.0,16.0,4.0,3.0,0.78,399.0,0.0,4.0,3.0,5.0,5.0,9.0,509.0,3.0,700
0.53,1.0,2.0,17.0,3.0,2.0,0.75,353.0,0.0,8.0,9.0,3.0,5.0,13.0,473.0,3.0,0.47,3.0,5.0,14.0,2.0,4.0,0.72,296.0,0.0,10.0,8.0,4.0,5.0,15.0,409.0,1.0,2967
0.56,3.0,4.0,10.0,3.0,1.0,0.71,324.0,0.0,10.0,6.0,6.0,5.0,15.0,457.0,1.0,0.44,0.0,4.0,15.0,4.0,3.0,0.58,203.0,0.0,3.0,3.0,5.0,5.0,8.0,348.0,2.0,2973
0.44,2.0,4.0,15.0,3.0,5.0,0.68,218.0,0.0,6.0,5.0,6.0,7.0,13.0,322.0,5.0,0.56,7.0,6.0,11.0,4.0,3.0,0.77,302.0,0.0,11.0,7.0,5.0,8.0,19.0,392.0,3.0,2966
0.44,0.0,4.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,3.0,0.56,0.0,7.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,2.0,38281
0.55,0.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,14.0,0.0,4.0,0.45,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,3.0,38283
0.52,0.0,4.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,1.0,0.48,0.0,5.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,3.0,38282
0.53,0.0,10.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,15.0,0.0,3.0,0.47,0.0,2.0,16.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,0.0,2.0,38280
0.59,2.0,2.0,10.0,1.0,2.0,0.83,473.0,0.0,16.0,8.0,9.0,3.0,19.0,570.0,1.0,0.41,1.0,4.0,13.0,6.0,0.0,0.74,279.0,0.0,4.0,7.0,1.0,5.0,9.0,378.0,0.0,2968
0.5,1.0,2.0,21.0,3.0,1.0,0.68,269.0,0.0,7.0,8.0,3.0,5.0,12.0,393.0,3.0,0.5,5.0,4.0,12.0,3.0,5.0,0.68,253.0,0.0,7.0,4.0,3.0,5.0,12.0,374.0,3.0,701
0.52,0.0,1.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,2.0,0.48,0.0,4.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,2.0,38287
0.61,5.0,2.0,18.0,1.0,3.0,0.72,360.0,0.0,4.0,4.0,4.0,9.0,13.0,503.0,3.0,0.39,0.0,0.0,14.0,3.0,2.0,0.63,207.0,0.0,3.0,3.0,1.0,1.0,4.0,326.0,2.0,2983
0.56,2.0,8.0,22.0,2.0,2.0,0.79,370.0,0.0,9.0,7.0,8.0,8.0,17.0,469.0,3.0,0.44,2.0,1.0,20.0,6.0,3.0,0.72,264.0,0.0,7.0,2.0,5.0,2.0,9.0,367.0,4.0,2978
0.49,0.0,2.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,12.0,0.0,2.0,0.51,0.0,3.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,3.0,38288
0.37,0.0,2.0,10.0,6.0,3.0,0.64,210.0,0.0,6.0,1.0,6.0,1.0,7.0,329.0,3.0,0.63,5.0,6.0,14.0,2.0,3.0,0.76,408.0,0.0,14.0,5.0,7.0,3.0,17.0,540.0,3.0,2979
0.63,4.0,6.0,13.0,1.0,0.0,0.74,331.0,0.0,10.0,4.0,3.0,1.0,11.0,450.0,2.0,0.37,3.0,3.0,25.0,2.0,3.0,0.54,140.0,0.0,5.0,3.0,3.0,4.0,9.0,258.0,1.0,2977
0.64,2.0,5.0,14.0,3.0,1.0,0.83,500.0,0.0,11.0,13.0,6.0,10.0,21.0,602.0,1.0,0.36,2.0,3.0,15.0,5.0,3.0,0.72,238.0,0.0,7.0,5.0,5.0,5.0,12.0,331.0,2.0,2975
0.6,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,13.0,0.0,1.0,0.4,0.0,1.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,6.0,0.0,3.0,38291
0.46,0.0,7.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,2.0,0.54,0.0,2.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,3.0,38293
0.68,2.0,4.0,13.0,1.0,2.0,0.79,406.0,0.0,6.0,8.0,2.0,6.0,12.0,512.0,3.0,0.32,2.0,3.0,8.0,2.0,2.0,0.55,128.0,0.0,4.0,3.0,2.0,3.0,7.0,234.0,1.0,715
0.57,3.0,9.0,12.0,5.0,1.0,0.74,333.0,0.0,7.0,5.0,4.0,5.0,12.0,447.0,2.0,0.43,7.0,8.0,15.0,4.0,4.0,0.72,229.0,0.0,12.0,5.0,6.0,6.0,18.0,319.0,2.0,716
0.56,4.0,5.0,22.0,1.0,2.0,0.73,307.0,0.0,8.0,8.0,4.0,8.0,16.0,423.0,1.0,0.44,1.0,4.0,13.0,3.0,2.0,0.57,185.0,1.0,3.0,2.0,1.0,1.0,4.0,323.0,5.0,718
0.37,1.0,6.0,16.0,2.0,0.0,0.53,162.0,0.0,5.0,3.0,3.0,2.0,7.0,305.0,2.0,0.63,5.0,5.0,11.0,2.0,3.0,0.71,361.0,0.0,11.0,8.0,3.0,5.0,16.0,507.0,2.0,714
0.66,1.0,8.0,6.0,2.0,0.0,0.83,451.0,0.0,2.0,5.0,2.0,6.0,8.0,544.0,1.0,0.34,2.0,4.0,17.0,1.0,1.0,0.6,163.0,0.0,6.0,5.0,1.0,2.0,8.0,272.0,3.0,719
0.63,0.0,4.0,11.0,0.0,1.0,0.75,354.0,0.0,5.0,5.0,1.0,1.0,6.0,469.0,1.0,0.37,2.0,3.0,15.0,1.0,0.0,0.67,189.0,0.0,6.0,5.0,3.0,4.0,10.0,283.0,2.0,720
0.39,3.0,6.0,12.0,3.0,0.0,0.62,204.0,0.0,11.0,7.0,1.0,0.0,11.0,328.0,2.0,0.61,4.0,4.0,14.0,1.0,2.0,0.77,391.0,0.0,7.0,3.0,4.0,4.0,11.0,507.0,3.0,710
0.58,5.0,7.0,8.0,1.0,1.0,0.79,342.0,0.0,7.0,5.0,4.0,7.0,14.0,435.0,1.0,0.42,4.0,4.0,19.0,3.0,3.0,0.68,202.0,0.0,8.0,6.0,1.0,3.0,11.0,296.0,3.0,711
0.65,4.0,9.0,9.0,2.0,1.0,0.85,531.0,0.0,8.0,10.0,7.0,13.0,21.0,623.0,0.0,0.35,2.0,3.0,8.0,7.0,3.0,0.67,215.0,0.0,8.0,10.0,3.0,7.0,15.0,320.0,2.0,712
0.42,6.0,8.0,6.0,1.0,1.0,0.68,218.0,0.0,10.0,9.0,4.0,9.0,19.0,321.0,1.0,0.58,2.0,3.0,13.0,2.0,2.0,0.78,364.0,0.0,7.0,4.0,5.0,4.0,11.0,467.0,2.0,717
0.45,2.0,7.0,13.0,2.0,3.0,0.78,325.0,0.0,12.0,3.0,8.0,1.0,13.0,415.0,1.0,0.55,4.0,2.0,8.0,5.0,0.0,0.81,413.0,0.0,8.0,7.0,4.0,7.0,15.0,511.0,2.0,713
0.45,3.0,8.0,15.0,4.0,2.0,0.78,299.0,0.0,7.0,3.0,5.0,4.0,11.0,385.0,1.0,0.55,3.0,5.0,15.0,2.0,1.0,0.81,376.0,0.0,10.0,8.0,5.0,6.0,16.0,463.0,1.0,2980
0.5,3.0,3.0,16.0,3.0,1.0,0.62,214.0,0.0,10.0,11.0,3.0,7.0,17.0,345.0,6.0,0.5,2.0,4.0,21.0,2.0,0.0,0.66,226.0,0.0,10.0,6.0,6.0,4.0,14.0,344.0,4.0,2981
0.56,1.0,4.0,11.0,3.0,4.0,0.78,351.0,0.0,10.0,6.0,10.0,7.0,17.0,449.0,3.0,0.44,3.0,3.0,10.0,4.0,0.0,0.72,248.0,0.0,7.0,5.0,5.0,6.0,13.0,345.0,0.0,2982
0.45,3.0,8.0,10.0,4.0,4.0,0.8,298.0,0.0,7.0,2.0,7.0,5.0,12.0,371.0,3.0,0.55,4.0,13.0,10.0,4.0,0.0,0.81,351.0,0.0,11.0,11.0,4.0,8.0,19.0,431.0,2.0,2976
0.34,4.0,6.0,12.0,4.0,1.0,0.61,149.0,0.0,7.0,4.0,2.0,3.0,10.0,243.0,2.0,0.66,2.0,8.0,13.0,1.0,6.0,0.79,374.0,0.0,11.0,7.0,7.0,5.0,16.0,473.0,3.0,709
0.5,0.0,13.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,5.0,0.5,0.0,2.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,38290
0.55,0.0,4.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,2.0,0.45,0.0,4.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,1.0,38292
0.63,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,2.0,0.37,0.0,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,3.0,38296
0.46,0.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,2.0,0.54,0.0,7.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,12.0,0.0,4.0,38295
0.49,0.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,12.0,0.0,1.0,0.51,0.0,3.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,4.0,38289
0.54,0.0,2.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,16.0,0.0,1.0,0.46,0.0,6.0,21.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,9.0,0.0,3.0,38297
0.53,0.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,1.0,0.47,0.0,4.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,13.0,0.0,3.0,38298
0.54,9.0,6.0,6.0,2.0,0.0,0.71,327.0,0.0,14.0,7.0,6.0,8.0,22.0,458.0,0.0,0.46,1.0,7.0,9.0,5.0,0.0,0.63,242.0,0.0,7.0,5.0,4.0,3.0,10.0,382.0,1.0,728
0.47,1.0,2.0,8.0,1.0,1.0,0.54,164.0,0.0,9.0,7.0,4.0,3.0,12.0,306.0,2.0,0.53,3.0,4.0,12.0,2.0,2.0,0.55,189.0,0.0,9.0,8.0,2.0,4.0,13.0,344.0,1.0,722
