ball_possession_home,blocked_shots_home,corner_kicks_home,fouls_home,goalkeeper_saves_home,offsides_home,passes_%_home,passes_accurate_home,red_cards_home,shots_insidebox_home,shots_off_goal_home,shots_on_goal_home,shots_outsidebox_home,total_shots_home,total_passes_home,yellow_cards_home,ball_possession_away,blocked_shots_away,corner_kicks_away,fouls_away,goalkeeper_saves_away,offsides_away,passes_%_away,passes_accurate_away,red_cards_away,shots_insidebox_away,shots_off_goal_away,shots_on_goal_away,shots_outsidebox_away,total_shots_away,total_passes_away,yellow_cards_away,fixture_id
0.46,5.0,4.0,16.0,1.0,1.0,0.81,302.0,1.0,9.0,8.0,5.0,9.0,18.0,375.0,2.0,0.54,4.0,7.0,13.0,2.0,4.0,0.83,357.0,2.0,8.0,6.0,1.0,3.0,11.0,429.0,3.0,15687
0.35,1.0,5.0,12.0,8.0,2.0,0.72,201.0,0.0,4.0,5.0,3.0,5.0,9.0,279.0,1.0,0.65,7.0,13.0,14.0,3.0,3.0,0.82,426.0,0.0,19.0,8.0,10.0,6.0,25.0,522.0,2.0,15686
0.64,2.0,4.0,15.0,2.0,1.0,0.81,412.0,0.0,7.0,4.0,6.0,5.0,12.0,509.0,0.0,0.36,2.0,6.0,11.0,4.0,7.0,0.68,177.0,0.0,8.0,6.0,2.0,2.0,10.0,260.0,0.0,15685
0.55,2.0,7.0,23.0,1.0,2.0,0.75,249.0,0.0,12.0,6.0,7.0,3.0,15.0,330.0,3.0,0.45,1.0,1.0,18.0,5.0,2.0,0.7,203.0,0.0,10.0,6.0,3.0,1.0,10.0,291.0,2.0,15684
0.52,0.0,5.0,19.0,4.0,0.0,0.82,348.0,0.0,2.0,5.0,3.0,6.0,8.0,424.0,3.0,0.48,0.0,3.0,20.0,3.0,0.0,0.79,301.0,0.0,8.0,3.0,8.0,3.0,11.0,379.0,2.0,15683
0.59,3.0,6.0,21.0,4.0,3.0,0.84,494.0,0.0,16.0,8.0,9.0,4.0,20.0,591.0,0.0,0.41,2.0,2.0,11.0,4.0,5.0,0.79,319.0,0.0,2.0,1.0,4.0,5.0,7.0,406.0,1.0,15682
0.49,4.0,8.0,18.0,1.0,2.0,0.74,253.0,0.0,10.0,6.0,8.0,8.0,18.0,341.0,1.0,0.51,1.0,1.0,16.0,7.0,0.0,0.79,283.0,1.0,2.0,2.0,2.0,3.0,5.0,360.0,4.0,15681
0.67,6.0,13.0,11.0,2.0,1.0,0.82,439.0,0.0,18.0,12.0,9.0,9.0,27.0,538.0,0.0,0.33,2.0,3.0,9.0,6.0,0.0,0.67,177.0,0.0,2.0,3.0,2.0,5.0,7.0,265.0,2.0,15680
0.46,3.0,4.0,14.0,6.0,0.0,0.76,285.0,1.0,4.0,2.0,4.0,5.0,9.0,376.0,1.0,0.54,5.0,8.0,10.0,4.0,5.0,0.79,343.0,0.0,9.0,4.0,9.0,9.0,18.0,436.0,0.0,15679
0.49,4.0,2.0,20.0,1.0,0.0,0.66,242.0,0.0,3.0,4.0,2.0,7.0,10.0,364.0,0.0,0.51,1.0,6.0,11.0,1.0,1.0,0.63,231.0,0.0,4.0,7.0,1.0,5.0,9.0,365.0,1.0,15678
0.54,0.0,5.0,20.0,2.0,2.0,0.75,288.0,0.0,6.0,7.0,5.0,6.0,12.0,386.0,2.0,0.46,4.0,5.0,18.0,3.0,0.0,0.71,224.0,0.0,9.0,5.0,3.0,3.0,12.0,316.0,2.0,15677
0.48,2.0,6.0,23.0,4.0,0.0,0.78,273.0,1.0,7.0,6.0,4.0,6.0,12.0,351.0,3.0,0.52,3.0,6.0,16.0,4.0,1.0,0.79,293.0,0.0,7.0,7.0,5.0,8.0,15.0,370.0,2.0,15676
0.6,4.0,8.0,11.0,4.0,3.0,0.79,380.0,1.0,1.0,4.0,3.0,10.0,11.0,480.0,3.0,0.4,3.0,5.0,19.0,3.0,1.0,0.61,192.0,0.0,10.0,3.0,6.0,2.0,12.0,315.0,1.0,15674
0.33,0.0,4.0,14.0,1.0,2.0,0.71,157.0,1.0,5.0,4.0,3.0,2.0,7.0,222.0,3.0,0.67,6.0,7.0,20.0,3.0,1.0,0.85,378.0,0.0,8.0,7.0,1.0,6.0,14.0,445.0,4.0,15675
0.65,6.0,13.0,12.0,3.0,2.0,0.81,403.0,0.0,10.0,10.0,4.0,10.0,20.0,495.0,1.0,0.35,0.0,3.0,16.0,4.0,0.0,0.66,177.0,0.0,4.0,3.0,5.0,4.0,8.0,267.0,4.0,15673
0.49,1.0,4.0,17.0,3.0,3.0,0.71,271.0,0.0,4.0,5.0,1.0,4.0,7.0,382.0,4.0,0.51,1.0,5.0,26.0,1.0,7.0,0.75,297.0,0.0,7.0,5.0,4.0,3.0,10.0,396.0,2.0,15672
0.46,2.0,2.0,27.0,4.0,2.0,0.77,284.0,0.0,7.0,8.0,3.0,6.0,13.0,371.0,2.0,0.54,2.0,2.0,12.0,2.0,1.0,0.72,315.0,1.0,9.0,8.0,4.0,5.0,14.0,435.0,1.0,15671
0.53,4.0,7.0,18.0,3.0,1.0,0.8,289.0,0.0,10.0,5.0,4.0,3.0,13.0,360.0,4.0,0.47,3.0,3.0,24.0,2.0,1.0,0.75,237.0,0.0,2.0,1.0,4.0,6.0,8.0,314.0,5.0,15670
0.45,4.0,5.0,21.0,5.0,0.0,0.76,240.0,0.0,5.0,8.0,0.0,7.0,12.0,314.0,3.0,0.55,9.0,7.0,10.0,0.0,1.0,0.82,325.0,0.0,17.0,4.0,7.0,3.0,20.0,398.0,4.0,15669
0.6,4.0,4.0,10.0,1.0,1.0,0.8,357.0,0.0,8.0,9.0,3.0,8.0,16.0,448.0,1.0,0.4,2.0,5.0,15.0,2.0,3.0,0.67,195.0,0.0,6.0,4.0,3.0,3.0,9.0,290.0,3.0,15668
0.36,2.0,5.0,13.0,4.0,1.0,0.71,192.0,0.0,7.0,3.0,5.0,3.0,10.0,271.0,3.0,0.64,6.0,10.0,15.0,3.0,3.0,0.81,370.0,0.0,10.0,4.0,7.0,7.0,17.0,455.0,1.0,15667
0.73,4.0,5.0,11.0,2.0,6.0,0.84,504.0,0.0,9.0,7.0,6.0,8.0,17.0,602.0,0.0,0.27,1.0,3.0,16.0,4.0,2.0,0.65,146.0,1.0,4.0,3.0,2.0,2.0,6.0,224.0,4.0,15666
0.41,3.0,10.0,25.0,4.0,0.0,0.67,182.0,0.0,10.0,4.0,7.0,4.0,14.0,273.0,1.0,0.59,2.0,4.0,16.0,4.0,3.0,0.8,303.0,0.0,5.0,2.0,6.0,5.0,10.0,380.0,4.0,15665
0.59,3.0,8.0,16.0,0.0,9.0,0.73,241.0,0.0,5.0,6.0,4.0,8.0,13.0,328.0,0.0,0.41,2.0,3.0,22.0,4.0,1.0,0.62,150.0,1.0,2.0,3.0,0.0,3.0,5.0,242.0,3.0,15664
0.6,5.0,8.0,17.0,2.0,0.0,0.84,418.0,0.0,11.0,7.0,5.0,6.0,17.0,500.0,1.0,0.4,1.0,2.0,13.0,2.0,1.0,0.74,253.0,0.0,3.0,4.0,2.0,4.0,7.0,343.0,3.0,15663
0.32,1.0,2.0,14.0,3.0,1.0,0.61,124.0,0.0,2.0,4.0,3.0,6.0,8.0,203.0,3.0,0.68,2.0,8.0,18.0,1.0,2.0,0.78,327.0,0.0,9.0,7.0,3.0,3.0,12.0,419.0,3.0,15662
0.66,1.0,10.0,16.0,4.0,1.0,0.8,423.0,0.0,3.0,3.0,3.0,4.0,7.0,528.0,1.0,0.34,1.0,5.0,14.0,2.0,2.0,0.67,176.0,0.0,2.0,0.0,4.0,3.0,5.0,264.0,1.0,15661
0.71,5.0,7.0,16.0,2.0,0.0,0.84,459.0,0.0,10.0,6.0,6.0,7.0,17.0,548.0,2.0,0.29,0.0,4.0,19.0,6.0,2.0,0.59,134.0,0.0,2.0,0.0,4.0,2.0,4.0,228.0,3.0,15660
0.43,2.0,4.0,17.0,5.0,1.0,0.73,252.0,0.0,6.0,7.0,4.0,7.0,13.0,343.0,2.0,0.57,0.0,3.0,18.0,2.0,4.0,0.81,356.0,0.0,7.0,6.0,6.0,5.0,12.0,442.0,3.0,15659
0.41,3.0,5.0,19.0,4.0,3.0,0.73,222.0,0.0,5.0,3.0,3.0,4.0,9.0,305.0,4.0,0.59,4.0,4.0,12.0,2.0,0.0,0.76,329.0,0.0,6.0,6.0,4.0,8.0,14.0,431.0,3.0,15658
0.49,0.0,3.0,18.0,6.0,0.0,0.74,267.0,0.0,6.0,2.0,5.0,1.0,7.0,360.0,3.0,0.51,4.0,7.0,12.0,3.0,2.0,0.72,266.0,0.0,8.0,5.0,8.0,9.0,17.0,367.0,2.0,15657
0.34,1.0,3.0,14.0,7.0,2.0,0.62,165.0,0.0,1.0,2.0,4.0,6.0,7.0,268.0,2.0,0.66,4.0,11.0,17.0,2.0,2.0,0.81,420.0,0.0,7.0,4.0,8.0,9.0,16.0,520.0,1.0,15656
0.65,2.0,3.0,14.0,0.0,1.0,0.86,545.0,0.0,6.0,5.0,4.0,5.0,11.0,635.0,2.0,0.35,3.0,4.0,20.0,2.0,2.0,0.63,205.0,0.0,0.0,1.0,0.0,4.0,4.0,327.0,3.0,15655
0.39,2.0,6.0,18.0,4.0,1.0,0.71,196.0,0.0,8.0,6.0,5.0,5.0,13.0,278.0,4.0,0.61,2.0,4.0,18.0,3.0,1.0,0.82,358.0,1.0,8.0,6.0,5.0,5.0,13.0,438.0,3.0,15654
0.59,5.0,2.0,13.0,3.0,0.0,0.74,327.0,1.0,5.0,3.0,1.0,4.0,9.0,440.0,5.0,0.41,4.0,4.0,25.0,0.0,7.0,0.72,209.0,0.0,12.0,4.0,5.0,1.0,13.0,292.0,4.0,15653
0.55,3.0,1.0,23.0,1.0,1.0,0.76,307.0,0.0,5.0,6.0,2.0,6.0,11.0,402.0,3.0,0.45,0.0,1.0,19.0,0.0,1.0,0.75,240.0,0.0,3.0,3.0,2.0,2.0,5.0,322.0,3.0,15652
0.47,4.0,7.0,18.0,0.0,3.0,0.75,245.0,0.0,12.0,7.0,7.0,6.0,18.0,327.0,2.0,0.53,1.0,4.0,14.0,5.0,1.0,0.77,285.0,0.0,5.0,5.0,1.0,2.0,7.0,368.0,3.0,15651
0.58,2.0,3.0,16.0,5.0,0.0,0.85,431.0,0.0,9.0,7.0,4.0,4.0,13.0,507.0,0.0,0.42,3.0,2.0,16.0,1.0,2.0,0.79,288.0,0.0,3.0,3.0,5.0,8.0,11.0,363.0,2.0,15650
0.64,2.0,5.0,13.0,4.0,3.0,0.86,446.0,0.0,14.0,8.0,9.0,5.0,19.0,521.0,2.0,0.36,3.0,4.0,9.0,4.0,3.0,0.73,205.0,0.0,4.0,3.0,6.0,8.0,12.0,282.0,2.0,15649
0.54,4.0,10.0,14.0,4.0,1.0,0.8,377.0,0.0,4.0,7.0,1.0,8.0,12.0,469.0,2.0,0.46,2.0,6.0,12.0,1.0,1.0,0.76,292.0,0.0,6.0,5.0,6.0,7.0,13.0,385.0,0.0,15648
0.32,3.0,3.0,23.0,2.0,3.0,0.59,140.0,0.0,5.0,5.0,5.0,8.0,13.0,239.0,3.0,0.68,6.0,8.0,16.0,4.0,2.0,0.81,398.0,0.0,10.0,7.0,2.0,6.0,15.0,494.0,4.0,15647
0.7,10.0,11.0,11.0,2.0,2.0,0.87,554.0,0.0,21.0,8.0,9.0,6.0,27.0,636.0,3.0,0.3,1.0,2.0,12.0,6.0,2.0,0.72,192.0,0.0,4.0,3.0,2.0,2.0,6.0,268.0,2.0,15646
0.57,6.0,8.0,17.0,4.0,1.0,0.74,287.0,0.0,8.0,6.0,4.0,8.0,16.0,389.0,1.0,0.43,0.0,1.0,14.0,3.0,1.0,0.61,185.0,0.0,8.0,7.0,8.0,7.0,15.0,304.0,3.0,15644
0.53,3.0,10.0,18.0,2.0,1.0,0.82,333.0,1.0,10.0,6.0,4.0,3.0,13.0,408.0,2.0,0.47,4.0,4.0,19.0,3.0,0.0,0.77,277.0,1.0,4.0,3.0,3.0,6.0,10.0,359.0,2.0,15645
0.27,2.0,3.0,11.0,2.0,4.0,0.51,102.0,1.0,1.0,3.0,2.0,6.0,7.0,199.0,2.0,0.73,4.0,6.0,19.0,1.0,7.0,0.84,454.0,0.0,11.0,9.0,3.0,6.0,16.0,539.0,3.0,15643
0.26,2.0,2.0,17.0,1.0,4.0,0.66,158.0,0.0,7.0,5.0,4.0,4.0,11.0,238.0,3.0,0.74,3.0,3.0,11.0,4.0,1.0,0.84,560.0,0.0,2.0,7.0,1.0,9.0,11.0,666.0,2.0,15642
0.49,3.0,4.0,12.0,3.0,5.0,0.77,254.0,0.0,7.0,4.0,4.0,4.0,11.0,330.0,0.0,0.51,1.0,6.0,19.0,3.0,1.0,0.75,240.0,0.0,8.0,6.0,4.0,3.0,11.0,322.0,1.0,15641
0.73,7.0,10.0,10.0,0.0,0.0,0.88,479.0,0.0,11.0,9.0,7.0,12.0,23.0,547.0,2.0,0.27,3.0,3.0,16.0,6.0,0.0,0.6,120.0,2.0,3.0,4.0,1.0,5.0,8.0,200.0,2.0,15640
0.49,0.0,2.0,23.0,6.0,0.0,0.71,259.0,0.0,5.0,2.0,4.0,2.0,6.0,363.0,4.0,0.51,2.0,6.0,18.0,2.0,3.0,0.7,244.0,0.0,6.0,6.0,8.0,10.0,16.0,349.0,1.0,15638
0.59,6.0,11.0,15.0,0.0,1.0,0.82,385.0,0.0,9.0,10.0,5.0,12.0,21.0,471.0,3.0,0.41,1.0,1.0,7.0,3.0,1.0,0.69,232.0,0.0,6.0,6.0,2.0,3.0,9.0,336.0,2.0,15639
0.54,0.0,6.0,13.0,3.0,2.0,0.78,307.0,0.0,9.0,9.0,2.0,2.0,11.0,396.0,3.0,0.46,3.0,8.0,14.0,1.0,2.0,0.72,241.0,0.0,2.0,2.0,3.0,6.0,8.0,334.0,4.0,15637
0.69,4.0,3.0,12.0,0.0,2.0,0.85,438.0,0.0,8.0,3.0,6.0,5.0,13.0,515.0,3.0,0.31,1.0,4.0,20.0,4.0,4.0,0.68,150.0,0.0,2.0,4.0,1.0,4.0,6.0,221.0,2.0,15636
0.53,1.0,4.0,21.0,3.0,4.0,0.81,343.0,0.0,14.0,5.0,11.0,3.0,17.0,425.0,0.0,0.47,3.0,5.0,16.0,5.0,1.0,0.78,289.0,0.0,10.0,10.0,3.0,6.0,16.0,372.0,2.0,15635
0.56,2.0,10.0,13.0,7.0,1.0,0.77,305.0,0.0,3.0,2.0,1.0,2.0,5.0,396.0,2.0,0.44,0.0,2.0,17.0,1.0,0.0,0.76,244.0,0.0,5.0,3.0,7.0,5.0,10.0,321.0,3.0,15634
0.43,0.0,1.0,16.0,2.0,2.0,0.77,279.0,0.0,2.0,5.0,2.0,5.0,7.0,361.0,4.0,0.57,8.0,11.0,14.0,1.0,4.0,0.82,356.0,0.0,8.0,6.0,2.0,8.0,16.0,435.0,1.0,15632
0.42,1.0,4.0,12.0,4.0,4.0,0.66,192.0,0.0,5.0,4.0,6.0,6.0,11.0,290.0,2.0,0.58,4.0,8.0,18.0,5.0,1.0,0.69,277.0,0.0,10.0,6.0,5.0,5.0,15.0,401.0,1.0,15633
0.48,11.0,11.0,15.0,2.0,0.0,0.72,251.0,0.0,8.0,7.0,4.0,14.0,22.0,348.0,2.0,0.52,2.0,2.0,13.0,4.0,1.0,0.75,288.0,0.0,7.0,3.0,5.0,3.0,10.0,386.0,4.0,15631
0.24,0.0,5.0,21.0,4.0,3.0,0.54,81.0,1.0,4.0,4.0,3.0,3.0,7.0,149.0,5.0,0.76,2.0,5.0,12.0,2.0,2.0,0.85,395.0,2.0,6.0,3.0,4.0,3.0,9.0,466.0,5.0,15630
0.71,2.0,6.0,18.0,2.0,2.0,0.87,399.0,0.0,5.0,7.0,5.0,9.0,14.0,460.0,0.0,0.29,3.0,2.0,24.0,2.0,1.0,0.64,121.0,1.0,4.0,3.0,3.0,5.0,9.0,188.0,2.0,15629
0.69,4.0,6.0,12.0,2.0,4.0,0.87,518.0,0.0,20.0,4.0,14.0,2.0,22.0,597.0,2.0,0.31,1.0,2.0,20.0,8.0,0.0,0.7,189.0,0.0,1.0,3.0,3.0,6.0,7.0,270.0,4.0,15628
0.51,2.0,2.0,18.0,2.0,2.0,0.8,306.0,0.0,10.0,11.0,5.0,8.0,18.0,384.0,4.0,0.49,2.0,1.0,22.0,3.0,1.0,0.79,294.0,1.0,5.0,8.0,2.0,7.0,12.0,373.0,4.0,15627
0.39,0.0,5.0,9.0,9.0,3.0,0.71,230.0,0.0,7.0,5.0,4.0,2.0,9.0,324.0,1.0,0.61,4.0,11.0,19.0,3.0,0.0,0.84,427.0,0.0,15.0,4.0,12.0,5.0,20.0,508.0,3.0,15626
0.54,1.0,4.0,15.0,1.0,6.0,0.85,410.0,0.0,7.0,4.0,5.0,3.0,10.0,484.0,1.0,0.46,3.0,4.0,11.0,0.0,2.0,0.8,326.0,0.0,5.0,6.0,2.0,6.0,11.0,406.0,1.0,15625
0.42,6.0,4.0,22.0,5.0,0.0,0.68,228.0,0.0,2.0,0.0,1.0,5.0,7.0,335.0,3.0,0.58,1.0,7.0,22.0,1.0,3.0,0.77,345.0,0.0,9.0,7.0,6.0,5.0,14.0,446.0,2.0,15624
0.58,5.0,8.0,16.0,2.0,7.0,0.72,298.0,0.0,20.0,9.0,10.0,4.0,24.0,415.0,1.0,0.42,2.0,3.0,17.0,7.0,5.0,0.61,195.0,0.0,4.0,4.0,5.0,7.0,11.0,320.0,2.0,15623
0.64,1.0,7.0,20.0,5.0,4.0,0.81,426.0,0.0,8.0,6.0,5.0,4.0,12.0,526.0,0.0,0.36,2.0,6.0,16.0,4.0,1.0,0.72,210.0,0.0,3.0,2.0,5.0,6.0,9.0,290.0,3.0,15622
0.59,2.0,8.0,14.0,0.0,1.0,0.81,355.0,0.0,7.0,17.0,5.0,17.0,24.0,440.0,0.0,0.41,1.0,3.0,12.0,5.0,5.0,0.76,228.0,0.0,4.0,4.0,1.0,2.0,6.0,300.0,2.0,15621
0.5,4.0,3.0,18.0,4.0,0.0,0.71,242.0,0.0,8.0,4.0,4.0,4.0,12.0,340.0,4.0,0.5,2.0,2.0,21.0,2.0,3.0,0.75,247.0,0.0,7.0,7.0,4.0,6.0,13.0,331.0,3.0,15620
0.47,1.0,3.0,18.0,3.0,1.0,0.73,259.0,0.0,5.0,5.0,4.0,5.0,10.0,353.0,3.0,0.53,5.0,6.0,13.0,0.0,0.0,0.75,284.0,0.0,5.0,7.0,3.0,10.0,15.0,377.0,1.0,15619
0.46,1.0,7.0,20.0,2.0,2.0,0.68,199.0,0.0,5.0,4.0,1.0,1.0,6.0,294.0,6.0,0.54,1.0,5.0,16.0,1.0,3.0,0.75,266.0,0.0,10.0,6.0,5.0,2.0,12.0,355.0,5.0,15618
0.63,6.0,12.0,20.0,1.0,5.0,0.84,388.0,0.0,14.0,7.0,6.0,5.0,19.0,463.0,3.0,0.37,2.0,5.0,12.0,5.0,2.0,0.7,191.0,0.0,1.0,4.0,1.0,6.0,7.0,272.0,1.0,15617
0.33,2.0,6.0,27.0,2.0,2.0,0.59,116.0,1.0,9.0,6.0,2.0,2.0,10.0,197.0,5.0,0.67,3.0,7.0,16.0,2.0,2.0,0.8,336.0,0.0,4.0,6.0,2.0,7.0,11.0,418.0,1.0,15616
0.63,3.0,6.0,19.0,1.0,2.0,0.76,382.0,0.0,9.0,8.0,4.0,6.0,15.0,501.0,1.0,0.37,1.0,1.0,15.0,3.0,0.0,0.55,164.0,0.0,7.0,4.0,4.0,2.0,9.0,297.0,2.0,15615
0.43,1.0,4.0,27.0,2.0,1.0,0.74,227.0,0.0,7.0,2.0,9.0,5.0,12.0,307.0,3.0,0.57,1.0,2.0,12.0,4.0,7.0,0.82,317.0,1.0,7.0,4.0,4.0,2.0,9.0,386.0,3.0,15614
0.47,3.0,2.0,11.0,2.0,0.0,0.77,268.0,1.0,7.0,3.0,4.0,3.0,10.0,350.0,3.0,0.53,3.0,7.0,24.0,4.0,3.0,0.75,289.0,0.0,6.0,4.0,3.0,4.0,10.0,384.0,4.0,15613
0.34,3.0,3.0,18.0,2.0,7.0,0.66,191.0,0.0,6.0,3.0,5.0,5.0,11.0,288.0,2.0,0.66,3.0,4.0,9.0,4.0,0.0,0.82,449.0,0.0,7.0,7.0,3.0,6.0,13.0,546.0,1.0,15611
0.39,1.0,3.0,15.0,3.0,2.0,0.59,155.0,0.0,14.0,9.0,7.0,3.0,17.0,263.0,1.0,0.61,5.0,9.0,18.0,4.0,1.0,0.69,277.0,0.0,10.0,8.0,5.0,8.0,18.0,399.0,2.0,15612
0.4,1.0,2.0,22.0,6.0,7.0,0.72,200.0,0.0,5.0,6.0,3.0,5.0,10.0,276.0,3.0,0.6,1.0,5.0,23.0,3.0,2.0,0.75,310.0,0.0,6.0,5.0,8.0,8.0,14.0,415.0,2.0,15610
0.58,6.0,8.0,16.0,2.0,3.0,0.86,470.0,0.0,19.0,8.0,10.0,5.0,24.0,548.0,0.0,0.42,3.0,3.0,10.0,8.0,0.0,0.78,300.0,0.0,4.0,5.0,2.0,6.0,10.0,386.0,1.0,15609
0.58,1.0,7.0,9.0,4.0,1.0,0.78,308.0,0.0,11.0,6.0,7.0,3.0,14.0,396.0,3.0,0.42,0.0,4.0,18.0,3.0,5.0,0.69,199.0,0.0,7.0,7.0,6.0,6.0,13.0,288.0,2.0,15607
0.63,1.0,9.0,15.0,3.0,2.0,0.75,298.0,0.0,4.0,8.0,0.0,5.0,9.0,400.0,3.0,0.37,0.0,4.0,17.0,0.0,2.0,0.61,151.0,0.0,4.0,2.0,4.0,2.0,6.0,246.0,6.0,15608
0.43,3.0,7.0,18.0,2.0,2.0,0.66,227.0,0.0,4.0,5.0,1.0,5.0,9.0,345.0,0.0,0.57,0.0,5.0,23.0,0.0,1.0,0.72,332.0,0.0,4.0,3.0,5.0,4.0,8.0,458.0,4.0,15606
0.57,2.0,5.0,16.0,2.0,1.0,0.8,330.0,0.0,9.0,6.0,6.0,5.0,14.0,414.0,1.0,0.43,3.0,9.0,20.0,4.0,2.0,0.75,233.0,0.0,5.0,8.0,4.0,10.0,15.0,309.0,3.0,15605
0.51,4.0,10.0,17.0,1.0,1.0,0.78,326.0,1.0,6.0,5.0,1.0,4.0,10.0,418.0,4.0,0.49,4.0,4.0,27.0,1.0,0.0,0.82,332.0,0.0,5.0,7.0,2.0,8.0,13.0,405.0,2.0,15604
0.61,4.0,5.0,16.0,3.0,1.0,0.78,371.0,0.0,12.0,7.0,6.0,5.0,17.0,475.0,1.0,0.39,4.0,5.0,22.0,4.0,0.0,0.65,191.0,0.0,10.0,8.0,3.0,5.0,15.0,296.0,0.0,15603
0.45,1.0,3.0,14.0,1.0,6.0,0.69,214.0,0.0,5.0,7.0,3.0,6.0,11.0,311.0,2.0,0.55,0.0,6.0,23.0,2.0,1.0,0.72,274.0,0.0,2.0,5.0,1.0,4.0,6.0,380.0,3.0,15602
0.46,3.0,2.0,17.0,0.0,2.0,0.76,273.0,0.0,6.0,9.0,3.0,9.0,15.0,359.0,4.0,0.54,7.0,4.0,15.0,2.0,3.0,0.82,349.0,1.0,11.0,8.0,1.0,5.0,16.0,428.0,3.0,15601
0.32,1.0,2.0,13.0,3.0,7.0,0.67,159.0,0.0,0.0,1.0,1.0,3.0,3.0,236.0,1.0,0.68,5.0,6.0,18.0,1.0,0.0,0.84,414.0,0.0,9.0,10.0,3.0,9.0,18.0,494.0,2.0,15600
0.38,7.0,10.0,15.0,2.0,2.0,0.75,216.0,0.0,10.0,7.0,5.0,9.0,19.0,287.0,5.0,0.62,1.0,5.0,16.0,4.0,2.0,0.84,406.0,0.0,7.0,5.0,4.0,3.0,10.0,483.0,5.0,15599
0.73,5.0,12.0,20.0,1.0,2.0,0.88,522.0,0.0,18.0,6.0,14.0,7.0,25.0,596.0,2.0,0.27,2.0,2.0,15.0,8.0,1.0,0.66,144.0,1.0,3.0,2.0,1.0,2.0,5.0,218.0,2.0,15598
0.64,2.0,6.0,16.0,2.0,4.0,0.84,467.0,0.0,9.0,4.0,7.0,4.0,13.0,559.0,0.0,0.36,0.0,3.0,20.0,4.0,2.0,0.74,232.0,0.0,4.0,5.0,3.0,4.0,8.0,312.0,2.0,15597
0.73,3.0,12.0,15.0,1.0,2.0,0.83,429.0,0.0,5.0,6.0,4.0,8.0,13.0,520.0,0.0,0.27,1.0,5.0,19.0,4.0,3.0,0.63,122.0,0.0,5.0,4.0,2.0,2.0,7.0,195.0,4.0,15596
0.52,2.0,5.0,15.0,3.0,1.0,0.83,372.0,0.0,11.0,5.0,6.0,2.0,13.0,446.0,1.0,0.48,3.0,3.0,15.0,4.0,0.0,0.8,330.0,0.0,5.0,5.0,3.0,6.0,11.0,413.0,3.0,15595
0.53,6.0,7.0,14.0,2.0,5.0,0.78,292.0,0.0,12.0,6.0,4.0,4.0,16.0,376.0,1.0,0.47,2.0,5.0,17.0,4.0,1.0,0.68,237.0,1.0,5.0,3.0,2.0,2.0,7.0,348.0,3.0,15594
0.57,6.0,8.0,13.0,1.0,1.0,0.65,234.0,1.0,10.0,9.0,3.0,8.0,18.0,360.0,3.0,0.43,4.0,3.0,16.0,2.0,6.0,0.58,165.0,0.0,4.0,0.0,2.0,2.0,6.0,284.0,1.0,15593
0.33,0.0,4.0,18.0,0.0,8.0,0.62,169.0,0.0,7.0,6.0,3.0,2.0,9.0,272.0,2.0,0.67,1.0,2.0,7.0,2.0,2.0,0.79,456.0,0.0,7.0,6.0,3.0,3.0,10.0,580.0,2.0,15592
0.59,2.0,6.0,13.0,5.0,3.0,0.74,323.0,0.0,5.0,6.0,3.0,6.0,11.0,434.0,1.0,0.41,0.0,1.0,18.0,3.0,2.0,0.68,209.0,0.0,6.0,3.0,5.0,2.0,8.0,307.0,5.0,15591
0.39,6.0,4.0,18.0,7.0,0.0,0.63,168.0,1.0,9.0,4.0,3.0,4.0,13.0,267.0,3.0,0.61,2.0,9.0,14.0,3.0,3.0,0.74,306.0,0.0,10.0,6.0,8.0,6.0,16.0,411.0,2.0,15590
0.63,5.0,8.0,16.0,0.0,9.0,0.85,390.0,0.0,8.0,7.0,6.0,10.0,18.0,461.0,2.0,0.37,0.0,4.0,18.0,3.0,1.0,0.63,164.0,1.0,2.0,4.0,0.0,2.0,4.0,262.0,3.0,15589
0.61,4.0,7.0,18.0,0.0,3.0,0.79,341.0,0.0,9.0,10.0,4.0,9.0,18.0,431.0,2.0,0.39,3.0,3.0,26.0,3.0,2.0,0.68,191.0,0.0,5.0,4.0,2.0,4.0,9.0,281.0,5.0,15588
0.6,5.0,7.0,8.0,2.0,3.0,0.79,371.0,0.0,9.0,10.0,5.0,11.0,20.0,470.0,1.0,0.4,1.0,4.0,17.0,6.0,4.0,0.68,213.0,0.0,3.0,6.0,2.0,6.0,9.0,313.0,4.0,15587
0.75,2.0,3.0,8.0,1.0,1.0,0.86,537.0,0.0,8.0,10.0,5.0,9.0,17.0,624.0,3.0,0.25,0.0,1.0,23.0,3.0,5.0,0.56,113.0,0.0,3.0,4.0,2.0,3.0,6.0,201.0,4.0,15586
0.66,5.0,1.0,16.0,2.0,2.0,0.79,398.0,1.0,12.0,10.0,7.0,10.0,22.0,501.0,3.0,0.34,4.0,4.0,18.0,7.0,0.0,0.6,145.0,0.0,6.0,5.0,3.0,6.0,12.0,243.0,2.0,15585
0.59,2.0,5.0,18.0,5.0,7.0,0.82,427.0,0.0,7.0,4.0,4.0,3.0,10.0,522.0,3.0,0.41,5.0,9.0,12.0,1.0,1.0,0.78,261.0,0.0,4.0,2.0,5.0,8.0,12.0,333.0,2.0,15584
